home_office,deal_status,name,created,country,industry,custom_keywords,modified,fund,drive_url,company_name,key,drive_id,document_type,deal_team
Madrid,Closed / Unrealized,El Arbol 20140117.pdf,2014-05-27T16:11:21.485170,Spain,Distribution,"food,chain,supermarkets",2019-02-22T08:07:46.832100,Europe,,El Arbol,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4OKA2wgM,id:4903848367882240",,Investment Committee Decks (Internal),"Jaime Bergel,Leopoldo Reano,Jose Maria de Leon,Carmen de la Mora"
Madrid,Closed / Unrealized,Emte Service 20140305.pdf,2014-05-27T16:11:29.106940,Spain,Business Services,"facility-management,cleaning,maintenance",2019-02-22T08:09:31.626215,Europe,,Emte Service,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwNmN5AsM,id:6632724840316928",,Investment Committee Decks (Internal),"Jaime Bergel,Leopoldo Reano,Jose Maria de Leon,Carmen de la Mora"
Boston,Closed / Unrealized,Encompass IC.pdf,2014-05-28T14:28:11.506600,U.S.,Business Services,"Distribution,Public to Private,Consumer Electronics,Warranty",2019-02-22T08:09:32.109252,LBO,,Encompass Group Affiliates,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLm95AsM,id:6634365383606272",,Investment Committee Decks (Internal),"Bill Nolan,John Black,Todd Ofenloch"
London,Closed / Realized,Engine Final.pdf,2014-05-27T14:19:59.468260,U.K.,Media,"Media,Marketing,Advertising,Agency,Creative",2019-02-22T08:07:33.813712,Europe,,Engine Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4OKAqwgM,id:4692742135349248",,Investment Committee Decks (Internal),"Matthias Allgaier,Thomas Scriven"
San Francisco,Nearly Completed Deal,Enterasys Opportunity Review - July 2013.pdf,2014-06-02T15:47:15.494620,U.S.,Technology,"Hardware,Switch,Network,Siemens,Public",2019-02-22T08:08:50.142174,Middle Market,,Enterasys,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLmpuQoM,id:5881612235440128",,Investment Committee Decks (Internal),"Fraser Preston,Brian McMullen,Rob Jang,Nancy Yu"
San Francisco,Closed / Realized,Epic Partner Update - May 2008.pdf,2014-05-28T14:28:20.060080,U.S.,Business Services,"Rental,Concerts,Music,Lighting,Media",2019-02-22T08:08:46.518484,LBO,,Epic,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4MHhqAoM,id:5808771938910208",,Investment Committee Decks (Internal),"Elliot Maluth,Ingrid mazur,Jeff Bohl,Matt Bigliardi,Chetan Puttagunta,Ben Martz"
Madrid,Closed / Unrealized,Equivalenza 20140317.pdf,2014-05-27T16:11:37.099190,Spain,Consumer Products,"perfume,white-label,fragrance,franchise",2019-02-22T08:08:29.420647,Europe,,Equivalenza,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLm9hAoM,id:5649202965118976",,Intermediary CIM,"Jaime Bergel,Leopoldo Reano,Borja de Parias,Carmen de la Mora"
Boston,Some Progress to Close,ET IC Deck (12.09.11).pdf,2014-05-27T14:10:14.928270,U.S.,Business Services,"Passport,Visa,Travel Documents",2019-02-22T08:07:33.059266,Growth Equity,,Expedited Travel,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgK-GqAgM,id:4679740262711296",,Investment Committee Decks (Internal),"Steve Loose,Michael McQuigg,Daniel Gedney"
Hamburg,Nearly Completed Deal,"Eurocomfort MD Presentation, 11May2010, vfinal.pdf",2014-05-23T12:49:20.653760,Germany,Consumer Products,"Bedding,Mattresses,Broken auction,HoldCo financing,Upholstery Furniture",2019-02-22T08:07:41.569493,Europe,,EuroComfort,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgK-GyAgM,id:4820477751066624",,Investment Committee Decks (Internal),"Wolfgang Biedermann,Johannes Natterer,Patrick Stein-Kaempfe"
Hamburg,Nearly Completed Deal,"Eurocomfort MD Update 22-Feb 2011, vFINAL.pdf",2014-05-23T12:53:28.388220,Germany,Consumer Products,"Bedding,Mattresses,Broken auction,HoldCo financing,Upholstery Furniture",2019-02-22T08:07:43.130488,Europe,,EuroComfort,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoOjgzQgM,id:4845575728005120",,Investment Committee Decks (Internal),"Wolfgang Biedermann,Johannes Natterer,Patrick Stein-Kaempfe"
London,Closed / Realized,Europa Final.pdf,2014-05-27T14:20:08.479000,U.K.,Business Services,"Facilities Management,Support Services",2019-02-22T08:07:38.236210,Europe,,Europa,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMi0uQgM,id:4756094446469120",,Investment Committee Decks (Internal),Paul Canning
London,Closed / Realized,Europa Final.pdf,2014-05-15T18:17:32.152830,U.K.,Business Services,"Facilities Management,Support Services",2019-02-22T08:09:07.470192,Europe,,Europa,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoLPd_woM,id:6191260654108672",,Investment Committee Decks (Internal),Paul Canning
Miami,Closed / Unrealized,Excel Partner Presentation (04 05 10).pdf,2014-05-27T16:11:46.016850,U.S.,Building Products,"Housing,Modular,Construction,Residential",2019-02-22T08:08:24.356065,LBO,,Excel Homes,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgK-c8QkM,id:5564503525687296",,Investment Committee Decks (Internal),"Matt Sanford,Michael Phillips,Fabian de Armas,Jesse Greenberg"
New York,Closed / Realized,Exide Intro_vFinal.pdf,2014-05-27T16:46:21.606210,U.S.,Manufacturing,"Batteries,Automotive,Lead,Environmental,Replacement",2019-02-22T08:09:27.192341,Bayside,,Exide Technologies,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLnH1QsM,id:6568738283323392",,Investment Committee Decks (Internal),"David Robbins,Sean Britain"
Madrid,Closed / Unrealized,FCCL 20130715.pdf,2014-05-27T16:11:54.433840,Spain,Transportation - Logistics,"logistic,transportation",2019-02-22T08:08:44.802696,Europe,,FCC Logistica,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLrcnwoM,id:5769015641243648",,Investment Committee Decks (Internal),"Jaime Bergel,Leopoldo Reano,Jose Maria de Leon,Carmen de la Mora"
London,Closed / Realized,Fibercore Early.pdf,2014-05-27T14:20:21.713130,U.K.,Manufacturing,"Fibreoptic,Cable",2019-02-22T08:08:16.016510,Europe,,Fibercore,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwPLRygkM,id:5394818897281024",,Investment Committee Decks (Internal),"Matthias Allgaier,Alastair Mills,Claudia Paniker Rumeu"
London,Closed / Realized,Fibercore Early.pdf,2014-05-15T18:17:40.439710,U.K.,Manufacturing,"Fibreoptic,Cable",2019-02-22T08:08:26.738994,Europe,,Fibercore,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoLPd_wkM,id:5628310700687360",,Investment Committee Decks (Internal),"Matthias Allgaier,Alastair Mills,Claudia Paniker Rumeu"
London,Closed / Realized,Fibercore Final.pdf,2014-05-27T14:20:35.698450,U.K.,Manufacturing,"Fibreoptic,Cable",2019-02-22T08:07:47.732049,Europe,,Fibercore,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgJ6H3wgM,id:4921662617157632",,Investment Committee Decks (Internal),"Matthias Allgaier,Alastair Mills,Claudia Paniker Rumeu"
London,Closed / Realized,Fibercore Final.pdf,2014-05-15T18:17:51.446240,U.K.,Manufacturing,"Fibreoptic,Cable",2019-02-22T08:08:42.591856,Europe,,Fibercore,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLyfmwoM,id:5749328048029696",,Investment Committee Decks (Internal),"Matthias Allgaier,Alastair Mills,Claudia Paniker Rumeu"
Miami,Closed / Unrealized,Fifth Amended and Restated Revolver Note (February 2014).docx,2015-02-02T16:50:29.631780,U.S.,Business Services,"Marketing Services,Financial Services",2019-02-22T08:09:21.702337,LBO,,Rennhack Marketing Services,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMyatwsM,id:6435255934255104",,Executed Lender Docs,"Doug Berman,Chris Paldino,Jordan Fixler"
Miami,Closed / Unrealized,Fifth Amendment to Credit Agreement (February 2014).docx,2015-02-02T16:53:27.432760,U.S.,Business Services,"Marketing Services,Financial Services",2019-02-22T08:07:34.978264,LBO,,Rennhack Marketing Services,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLzVswgM,id:4730836683325440",,Executed Lender Docs,"Doug Berman,Chris Paldino,Jordan Fixler"
Miami,Closed / Unrealized,Final Bayside Update 3.19.07.pdf,2014-06-02T15:47:25.244400,U.S.,Consumer Products,"Produce Processing,Private Label,Agriculture,Logistics,Consumer Packaged Goods",2019-02-22T08:07:52.011405,Bayside,,Ready Pac Foods,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwNnr9QgM,id:5021871586148352",,Investment Committee Decks (Internal),"Sean Ozbolt,Ryan Lissauer"
Boston,Closed / Realized,FINAL.Playpower.Overview.2012.10.15.pdf,2014-05-28T14:28:30.133400,U.S.,Manufacturing,"Playground,Play",2019-02-22T08:09:24.460733,Bayside,,PlayPower,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgN3GxAsM,id:6493946796572672",,Investment Committee Decks (Internal),"Jackson Craig,Seth Goldberg,Chad Ellis"
Boston,Closed / Unrealized,FINAL.TUI.Committee.Presentation.2012.09.17.pdf,2014-05-27T16:46:37.286890,U.S.,Education,"Military Education,Title IV Funding,Tuition Assistance Program,For Profit Post Secondary Education,Online Education",2019-02-22T08:08:56.241914,Bayside,,Trident University International,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLzV0woM,id:5997474078523392",,Investment Committee Decks (Internal),"Jackson Craig,Sean Britain,Josh Weinstein,Lucas Rogers"
Rio de Janeiro,Nearly Completed Deal,FirstClass.pdf,2014-05-27T17:09:41.580090,Brazil,Consumer Products,"Franchising,Towels,Sheets",2019-02-22T08:08:03.432806,Brazil,,First Class,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMi0mQkM,id:5178306911535104",,Investment Committee Decks (Internal),"Fernando Marques Oliveira,Leonardo Yamamoto,Rodrigo Azevedo"
London,Closed / Realized,FNZ Early.pdf,2014-05-27T14:20:54.127450,U.K.,Technology,"Software,SaaS,Financial,Asset Management",2019-02-22T08:08:05.344319,Europe,,FNZ,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoInsnQkM,id:5197806264385536",,Investment Committee Decks (Internal),Matthias Allgaier
London,Closed / Realized,FNZ Early.pdf,2014-05-15T18:17:59.006380,U.K.,Technology,"Software,SaaS,Financial,Asset Management",2019-02-22T08:09:13.694971,Europe,,FNZ,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLnHlQsM,id:6287263306612736",,Investment Committee Decks (Internal),Matthias Allgaier
London,Closed / Realized,FNZ Final.pdf,2014-05-27T14:21:04.329040,U.K.,Technology,"Software,SaaS,Financial,Asset Management",2019-02-22T08:08:55.123791,Europe,,FNZ,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMyBzgoM,id:5972602057129984",,Investment Committee Decks (Internal),Matthias Allgaier
London,Closed / Realized,FNZ Final.pdf,2014-05-15T18:18:13.590510,U.K.,Technology,"Software,SaaS,Financial,Asset Management",2019-02-22T08:07:50.110775,Europe,,FNZ,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMjF7AgM,id:4980978934087680",,Investment Committee Decks (Internal),Matthias Allgaier
London,Closed / Realized,FNZ Update.pdf,2014-05-27T14:21:24.056060,U.K.,Technology,"Software,SaaS,Financial,Asset Management",2019-02-22T08:07:41.981023,Europe,,FNZ,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4JC-yQgM,id:4826791822753792",,Investment Committee Decks (Internal),Matthias Allgaier
London,Closed / Realized,FNZ Update.pdf,2014-05-15T18:11:51.019550,U.K.,Technology,"Software,SaaS,Financial,Asset Management",2019-02-22T08:09:26.694788,Europe,,FNZ,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoKiH1AsM,id:6562136717262848",,Investment Committee Decks (Internal),Matthias Allgaier
Miami,Closed / Realized,FP_ProjectBayouPrez_vFINAL_Updated2.pdf,2014-05-27T16:12:03.573400,U.S.,Energy Services,"Oil & Gas,Equipment Rental",2019-02-22T08:07:57.220788,LBO,,Redfish,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwPLRigkM,id:5113343920570368",,Consultant Study / Industry Reports,"Ricky Stokes,Jon Fox,Jordan Fixler"
Miami,Closed / Unrealized,FPH Lender Overview Presentation (2013-10-1).pdf,2014-05-27T16:12:11.650330,U.S.,Food - Beverage,"Food,Protein,Chicken,Further Processing,Unitranche",2019-02-22T08:08:21.200813,LBO,,Food Processing Holdings,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMzQ2wkM,id:5469541127684096",,Lender/Management Presentation,"Ricky Stokes,Jon Fox,Jesse Greenberg,Richard Qian"
Chicago,Closed / Unrealized,FPT December 12.22.2013.pdf,2014-06-02T15:47:34.801220,U.S.,Business Services,"Payment Processing,Merchant Acquirer,Interchange,Credit Card,Transaction Processing",2019-02-22T08:07:47.901204,WhiteHorse,,Future Payment Technologies,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoLPd3wgM,id:4924623258910720",,Investment Committee Decks (Internal),"Pankaj Gupta,John Yeager,Alexey Sosnovskiy,Matt Fixler"
London,Closed / Realized,Freedom Finance Early.pdf,2014-05-27T14:21:34.781020,U.K.,Consumer Products,"Consumer,Loan,Broker,Online",2019-02-22T08:09:08.984180,Europe,,Freedom Finance,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMzQhwsM,id:6226005127593984",,Investment Committee Decks (Internal),"Carl Harring,Neil McIlroy,Lave Beck-Friis"
London,Closed / Realized,Freedom Finance Early.pdf,2014-05-15T18:12:11.334280,U.K.,Consumer Products,"Consumer,Loan,Broker,Online",2019-02-22T08:08:26.494543,Europe,,Freedom Finance,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLrc_wkM,id:5628278152888320",,Investment Committee Decks (Internal),"Carl Harring,Neil McIlroy,Lave Beck-Friis"
London,Closed / Realized,Freedom Finance Final.pdf,2014-05-27T14:21:46.959190,U.K.,Consumer Products,"Consumer,Loan,Broker,Online",2019-02-22T08:09:26.054038,Europe,,Freedom Finance,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgPnQzAsM,id:6529482282237952",,Investment Committee Decks (Internal),"Carl Harring,Neil McIlroy,Lave Beck-Friis"
London,Closed / Realized,Freedom Finance Final.pdf,2014-05-15T18:12:21.668140,U.K.,Consumer Products,"Consumer,Loan,Broker,Online",2019-02-22T08:08:49.663439,Europe,,Freedom Finance,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwNnrtQoM,id:5866296516280320",,Investment Committee Decks (Internal),"Carl Harring,Neil McIlroy,Lave Beck-Friis"
London,Closed / Unrealized,Freedom Finance MD Update Final 09-03-2013.pdf,2016-03-03T22:16:45.007890,U.K.,Business Services,"Broker,Consumer Finance,Loans",2019-02-22T08:09:17.109235,Europe,,Freedom Finance,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLrGoQsM,id:6340005773443072",,Investment Committee Decks (Internal),"Carl Harring,Neil McIlroy,Lave Beck-Friis"
Hamburg,Nearly Completed Deal,Frigosped_Discussion Material MD 07042008_v14.pdf,2014-05-23T12:59:27.511420,Germany,Transportation - Logistics,"Freight forwarding,Specialty logistics,Industry consolidation",2019-02-22T08:08:38.015383,Europe,,Frigosped,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgN3GlAoM,id:5719890610618368",,Investment Committee Decks (Internal),"Wolfgang Biedermann,Klaas Reineke,Christian Kraul-von Renner"
Madrid,Closed / Unrealized,Fritta 20130909.pdf,2014-05-27T16:12:19.829640,Spain,Chemicals,"ceramic,tile,glaze,frit,digital ink",2019-02-22T08:08:07.189110,Europe,,Fritta,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJuspgkM,id:5235194558676992",,Investment Committee Decks (Internal),"Jaime Bergel,Leopoldo Reano,Jose Maria de Leon,Carmen de la Mora"
London,Closed / Unrealized,FVG_IC update_January 2015_vFINAL.PDF,2016-03-03T22:17:05.962730,U.K.,Transportation - Logistics,"Taxi,Technology",2019-02-22T08:08:22.914300,Europe,,Fï¿½gelviksgruppen,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgN3G5AkM,id:5508784378085376",,Investment Committee Decks (Internal),"Carl Harring,Johan Pernvi,Lave Beck-Friis"
London,Closed / Realized,GBG Early.pdf,2014-05-27T14:22:00.661530,U.K.,Manufacturing,"Prefabricated,Housing,Building",2019-02-22T08:09:29.683515,Europe,,Green Building Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4OKA2wsM,id:6592698228146176",,Investment Committee Decks (Internal),"Matthias Allgaier,Thomas Scriven"
London,Closed / Realized,GBG Early.pdf,2014-05-15T18:12:30.880630,U.K.,Manufacturing,"Prefabricated,Housing,Building",2019-02-22T08:08:57.191149,Europe,,Green Building Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwPrK1goM,id:6010307038150656",,Investment Committee Decks (Internal),"Matthias Allgaier,Thomas Scriven"
London,Closed / Realized,GBG Final.pdf,2014-05-27T14:22:13.652910,U.K.,Manufacturing,"Prefabricated,Housing,Building",2019-02-22T08:09:25.610354,Europe,,Green Building Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwPLRygsM,id:6520718804123648",,Investment Committee Decks (Internal),"Matthias Allgaier,Thomas Scriven"
London,Closed / Realized,GBG Final.pdf,2014-05-15T18:12:45.598340,U.K.,Manufacturing,"Prefabricated,Housing,Building",2019-02-22T08:09:30.919050,Europe,,Green Building Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoLPd3wsM,id:6613473119174656",,Investment Committee Decks (Internal),"Matthias Allgaier,Thomas Scriven"
Hamburg,Early Pass,Gegenbauer_MD Presentation_28Apr2009_Final.pdf,2014-05-23T13:24:19.353080,Germany,Business Services,"Facility management,Propert services,Cleaning services,Facility services",2019-02-22T08:08:56.540002,Europe,,Gegenbauer,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoPGX1QoM,id:6004154161954816",,Investment Committee Decks (Internal),Wolfgang Biedermann
Rio de Janeiro,Nearly Completed Deal,Genco_260813.pdf,2014-05-27T17:09:50.025810,Brazil,Chemicals,"Chlorine,Swimming-pool,Treatment",2019-02-22T08:07:33.958437,Brazil,,Genco,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMyBrggM,id:4705964661932032",,Investment Committee Decks (Internal),"Fernando Marques Oliveira,Thomaz Horta,Diogo Pupo"
Hamburg,Early Pass,GENESIS_IM_H.I.G.pdf,2016-03-03T22:07:53.822900,Germany,Business Services,"dialog marketing,transaction printing,direct marketing,call center",2019-02-22T08:08:32.592246,Europe,,Trendcommerce,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwKj8igoM,id:5677751478517760",,Intermediary CIM,Christian Kraul-von Renner
Miami,Closed / Realized,Genoa Healthcare Overview_v10.pdf,2014-05-20T20:33:26.725810,U.S.,Healthcare,"Skilled Nursing,SNF,Nursing Home,Florida,Reimbursement",2019-02-22T08:09:04.291893,Bayside,,"Genoa Healthcare Group, LLC","kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgN2R9QoM,id:6144680056061952",,Investment Committee Decks (Internal),"Javier Casillas,Ben Taylor"
Miami,Closed / Realized,GFM Mgt Presentation Oct27.pdf,2014-05-27T16:12:27.367380,U.S.,Transportation - Logistics,"Oil & Gas,OSV",2019-02-22T08:08:53.167615,LBO,,Gulf Fleet,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgN3GxAoM,id:5930996843151360",,Intermediary CIM,"Jeff Zanarini,Jon Fox"
Boston,Closed / Realized,Gienow March 2007 CIM.pdf,2015-02-02T17:19:32.012210,U.S.,Consumer Products,"Windows,Doors,Canada,TSX,Take-private",2019-02-22T08:08:06.364997,LBO,,"Farley Group, Inc.","kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLrGoQkM,id:5214105866600448",,Intermediary CIM,"John Black,Elliot Maluth,Ingrid Mazul,Brian Shortsleeve,Michael Phillips,John Von Bargen"
Boston,Closed / Realized,Gienow Mgmt Presentation - 7.17.2007.pdf,2015-02-02T17:19:40.663160,U.S.,Consumer Products,"Windows,Doors,Canada,TSX,Take-private",2019-02-22T08:07:46.001410,LBO,,"Farley Group, Inc.","kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLmp2QgM,id:4896449816952832",,Lender/Management Presentation,"John Black,Elliot Maluth,Ingrid Mazul,Brian Shortsleeve,Michael Phillips,John Von Bargen"
Miami,Early Pass,Glass Enterprises Overview vFinal.pdf,2016-03-03T22:14:15.089660,U.S.,Consumer Products,"Alligator,Crocodile,Leather,Farm,Luxury",2019-02-22T08:08:29.251847,LBO,,Glass Enterprises,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4MGrhAoM,id:5648586838638592",,Investment Committee Decks (Internal),"Rick Rosen,Roman Krislav,Parashar Ranade,Regan Li"
Rio de Janeiro,Nearly Completed Deal,Globalpack.pdf,2014-05-27T17:09:57.485800,Brazil,Chemicals,"Plastic,Packaging",2019-02-22T08:09:34.965846,Brazil,,Global Pack,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJva9wsM,id:6718916780883968",,Investment Committee Decks (Internal),"Fernando Marques Oliveira,Marcelo Cecchetto,Rodrigo Azevedo"
Boston,Closed / Realized,GMT Overview 11 2010_FINAL.pdf,2014-05-20T20:11:47.840650,U.S.,Aerospace - Defense,"Leasing,Aircraft",2019-02-22T08:09:24.604197,Bayside,,GMT Global,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMzMxgsM,id:6502944618840064",,Investment Committee Decks (Internal),"Jackson Craig,Abbas Hasan,Billy Billington"
Boston,Closed / Realized,GMT Update 112910 (final).pdf,2014-05-20T20:11:56.270820,U.S.,Aerospace - Defense,"Leasing,Aircraft",2019-02-22T08:09:16.952219,Bayside,,GMT Global,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgN6QoQsM,id:6338160011247616",,Investment Committee Decks (Internal),"Jackson Craig,Abbas Hasan,Billy Billington"
